id,doi,title,abstract,year,term,discipline,is_oa,license,license_unpaywall,journal,journal_norm,journal_is_oa,source_db,authors,best_oa_location_url,cited_by_count,github,zenodo,osf,pubmed_id,repo_links,code_link,data_link,preregistered,preprint,journal_impact_factor,high_impact_flag,high_impact_reason,doi_norm,dataset_urls,dataset_repos,has_public_dataset,open_science_score
https://openalex.org/W4392281265,10.1055/a-2278-8769,Racial Differences in Ischemic and Hemorrhagic Stroke: An Ecological Epidemiological Study,"BACKGROUND: This study aimed to evaluate racial differences in the incidence of stroke by conducting an ecological epidemiological study using UK Biobank and Korean nationwide data. METHODS: This study used individual data from the Korean National Health Insurance Service-Health Screening and UK Biobank, which included participants who underwent health examinations between 2006 and 2010. We included 112,750 East Asians (50.7% men, mean age: 52.6 years) and 210,995 Caucasians (44.7% men, mean age: 55.0 years) who were not diagnosed with atrial fibrillation, cardiovascular diseases, chronic kidney disease, chronic obstructive pulmonary disease, or cancer. The primary outcome was defined as a composite of ischemic and hemorrhagic stroke. RESULTS: < 0.001) than Caucasians. During the follow-up, East Asians had higher 5-year incidence rates (presented as per 1,000 person-years) for primary outcome (1.73 vs. 0.50; IR ratio [IRR]: 3.48, 95% confidence interval [CI]: 3.13-3.88), ischemic stroke (1.23 vs. 0.33; IRR: 3.70, 95% CI: 3.25-4.21), hemorrhagic stroke (0.56 vs. 0.18; IRR: 3.20, 95% CI: 2.67-3.84), and atrial fibrillation-related stroke (0.19 vs. 0.09; IRR: 2.04, 95% CI: 1.55-2.68). CONCLUSION: Based on this ecological epidemiological study, racial differences in stroke incidence were robust to a variety of statistical analyses, regardless of the subtype. This suggests the need for region-specific approaches to stroke prevention.",2024,hemorrhagic stroke,stroke,True,,,Thrombosis and Haemostasis,thrombosis and haemostasis,False,openalex,Dong‐Seon Kang; Pil‐Sung Yang; Daehoon Kim; Eunsun Jang; Hee Tae Yu; Tae‐Hoon Kim; Jung‐Hoon Sung; Hui‐Nam Pak; Moon‐Hyoung Lee; Gregory Y.H. Lip; Boyoung Joung,https://vbn.aau.dk/da/publications/2321125c-aef1-4782-abcd-4591cac93029,127,,,,38423097,,,,,,,False,,10.1055/a-2278-8769,,,,
https://openalex.org/W4392368994,10.1001/jamaneurol.2024.0190,Burden of Ischemic and Hemorrhagic Stroke Across the US From 1990 to 2019,"Importance: Stroke is a leading cause of death and disability in the US. Accurate and updated measures of stroke burden are needed to guide public health policies. Objective: To present burden estimates of ischemic and hemorrhagic stroke in the US in 2019 and describe trends from 1990 to 2019 by age, sex, and geographic location. Design, Setting, and Participants: An in-depth cross-sectional analysis of the 2019 Global Burden of Disease study was conducted. The setting included the time period of 1990 to 2019 in the US. The study encompassed estimates for various types of strokes, including all strokes, ischemic strokes, intracerebral hemorrhages (ICHs), and subarachnoid hemorrhages (SAHs). The 2019 Global Burden of Disease results were released on October 20, 2020. Exposures: In this study, no particular exposure was specifically targeted. Main Outcomes and Measures: The primary focus of this analysis centered on both overall and age-standardized estimates, stroke incidence, prevalence, mortality, and DALYs per 100 000 individuals. Results: In 2019, the US recorded 7.09 million prevalent strokes (4.07 million women [57.4%]; 3.02 million men [42.6%]), with 5.87 million being ischemic strokes (82.7%). Prevalence also included 0.66 million ICHs and 0.85 million SAHs. Although the absolute numbers of stroke cases, mortality, and DALYs surged from 1990 to 2019, the age-standardized rates either declined or remained steady. Notably, hemorrhagic strokes manifested a substantial increase, especially in mortality, compared with ischemic strokes (incidence of ischemic stroke increased by 13% [95% uncertainty interval (UI), 14.2%-11.9%]; incidence of ICH increased by 39.8% [95% UI, 38.9%-39.7%]; incidence of SAH increased by 50.9% [95% UI, 49.2%-52.6%]). The downturn in stroke mortality plateaued in the recent decade. There was a discernible heterogeneity in stroke burden trends, with older adults (50-74 years) experiencing a decrease in incidence in coastal areas (decreases up to 3.9% in Vermont), in contrast to an uptick observed in younger demographics (15-49 years) in the South and Midwest US (with increases up to 8.4% in Minnesota). Conclusions and Relevance: In this cross-sectional study, the declining age-standardized stroke rates over the past 3 decades suggest progress in managing stroke-related outcomes. However, the increasing absolute burden of stroke, coupled with a notable rise in hemorrhagic stroke, suggests an evolving and substantial public health challenge in the US. Moreover, the significant disparities in stroke burden trends across different age groups and geographic locations underscore the necessity for region- and demography-specific interventions and policies to effectively mitigate the multifaceted and escalating burden of stroke in the country.",2024,hemorrhagic stroke,stroke,True,,,JAMA Neurology,jama neurology,False,openalex,Daniela Renedo; Julián Acosta; Audrey C. Leasure; Richa Sharma; Harlan M. Krumholz; Adam de Havenon; Fares Alahdab; Aleksandr Y. Aravkin; Zahra Aryan; Till Bärnighausen; Sanjay Basu; Katrin Burkart; Kaleb Coberly; Michael H. Criqui; Xiaochen Dai; Rupak Desai; Samath Dhamminda Dharmaratne; Rajkumar Doshi; Islam Y. Elgendy; Valery L. Feigin; Irina Filip; Mohamed M. Gad; Sherief Ghozy; Nima Hafezi‐Nejad; Rizwan Kalani; Ibraheem M. Karaye; Adnan Kısa; Vijay Krishnamoorthy; Warren Lo; Tomislav Meštrović; Ted R. Miller; Awoke Misganaw; Ali H. Mokdad; Christopher J L Murray; Zuhair S. Natto; Amir Radfar; Pradhum Ram; Gregory A. Roth; Allen Seylani; Nilay S. Shah; Purva Sharma; Aziz Sheikh; Jasvinder A. Singh; Suhang Song; Houman Sotoudeh; Dominique Vervoort; Cong Wang; Hong Xiao; Suowen Xu; Ramin Zand; Guido J. Falcone; Kevin N. Sheth,https://www.ncbi.nlm.nih.gov/pmc/articles/10913004,108,,,,38436973,,,,,,,False,,10.1001/jamaneurol.2024.0190,,,,
https://openalex.org/W4399439006,10.3390/ijms25126297,Molecular Pathogenesis of Ischemic and Hemorrhagic Strokes: Background and Therapeutic Approaches,"Stroke represents one of the neurological diseases most responsible for death and permanent disability in the world. Different factors, such as thrombus, emboli and atherosclerosis, take part in the intricate pathophysiology of stroke. Comprehending the molecular processes involved in this mechanism is crucial to developing new, specific and efficient treatments. Some common mechanisms are excitotoxicity and calcium overload, oxidative stress and neuroinflammation. Furthermore, non-coding RNAs (ncRNAs) are critical in pathophysiology and recovery after cerebral ischemia. ncRNAs, particularly microRNAs, and long non-coding RNAs (lncRNAs) are essential for angiogenesis and neuroprotection, and they have been suggested to be therapeutic, diagnostic and prognostic tools in cerebrovascular diseases, including stroke. This review summarizes the intricate molecular mechanisms underlying ischemic and hemorrhagic stroke and delves into the function of miRNAs in the development of brain damage. Furthermore, we will analyze new perspectives on treatment based on molecular mechanisms in addition to traditional stroke therapies.",2024,hemorrhagic stroke,stroke,True,,,International Journal of Molecular Sciences,international journal of molecular sciences,True,openalex,Carlo Maida; Rosario Luca Norrito; Salvatore Rizzica; Marco Mazzola; Elisa Rita Scarantino; Antonino Tuttolomondo,https://doi.org/10.3390/ijms25126297,53,,,,38928006,,,,,,,False,,10.3390/ijms25126297,,,,
https://openalex.org/W4394931855,10.1186/s12974-024-03101-y,Targeting brain-peripheral immune responses for secondary brain injury after ischemic and hemorrhagic stroke,"The notion that the central nervous system is an immunologically immune-exempt organ has changed over the past two decades, with increasing evidence of strong links and interactions between the central nervous system and the peripheral immune system, both in the healthy state and after ischemic and hemorrhagic stroke. Although primary injury after stroke is certainly important, the limited therapeutic efficacy, poor neurological prognosis and high mortality have led researchers to realize that secondary injury and damage may also play important roles in influencing long-term neurological prognosis and mortality and that the neuroinflammatory process in secondary injury is one of the most important influences on disease progression. Here, we summarize the interactions of the central nervous system with the peripheral immune system after ischemic and hemorrhagic stroke, in particular, how the central nervous system activates and recruits peripheral immune components, and we review recent advances in corresponding therapeutic approaches and clinical studies, emphasizing the importance of the role of the peripheral immune system in ischemic and hemorrhagic stroke.",2024,hemorrhagic stroke,stroke,True,,,Journal of Neuroinflammation,journal of neuroinflammation,True,openalex,Mingxu Duan; Ya Xu; Yuanshu Li; Hua Feng; Yujie Chen,https://doi.org/10.1186/s12974-024-03101-y,62,,,,38637850,,,,,,,False,,10.1186/s12974-024-03101-y,,,,
https://openalex.org/W4391587419,10.1016/j.ebiom.2024.104993,Targeted macrophage phagocytosis by Irg1/itaconate axis improves the prognosis of intracerebral hemorrhagic stroke and peritonitis,"BackgroundMacrophages are innate immune cells whose phagocytosis function is critical to the prognosis of stroke and peritonitis. cis-aconitic decarboxylase immune-responsive gene 1 (Irg1) and its metabolic product itaconate inhibit bacterial infection, intracellular viral replication, and inflammation in macrophages. Here we explore whether itaconate regulates phagocytosis.MethodsPhagocytosis of macrophages was investigated by time-lapse video recording, flow cytometry, and immunofluorescence staining in macrophage/microglia cultures isolated from mouse tissue. Unbiased RNA-sequencing and ChIP-sequencing assays were used to explore the underlying mechanisms. The effects of Irg1/itaconate axis on the prognosis of intracerebral hemorrhagic stroke (ICH) and peritonitis was observed in transgenic (Irg1flox/flox; Cx3cr1creERT/+, cKO) mice or control mice in vivo.FindingsIn a mouse model of ICH, depletion of Irg1 in macrophage/microglia decreased its phagocytosis of erythrocytes, thereby exacerbating outcomes (n = 10 animals/group, p < 0.05). Administration of sodium itaconate/4-octyl itaconate (4-OI) promoted macrophage phagocytosis (n = 7 animals/group, p < 0.05). In addition, in a mouse model of peritonitis, Irg1 deficiency in macrophages also inhibited phagocytosis of Staphylococcus aureus (n = 5 animals/group, p < 0.05) and aggravated outcomes (n = 9 animals/group, p < 0.05). Mechanistically, 4-OI alkylated cysteine 155 on the Kelch-like ECH-associated protein 1 (Keap1), consequent in nuclear translocation of nuclear factor erythroid 2-related factor 2 (Nrf2) and transcriptional activation of Cd36 gene. Blocking the function of CD36 completely abolished the phagocytosis-promoting effects of Irg1/itaconate axis in vitro and in vivo.InterpretationOur findings provide a potential therapeutic target for phagocytosis-deficiency disorders, supporting further development towards clinical application for the benefit of stroke and peritonitis patients.FundingThe National Natural Science Foundation of China (32070735, 82371321 to Q. Li, 82271240 to F. Yang) and the Beijing Natural Science Foundation Program and Scientific Research Key Program of Beijing Municipal Commission of Education (KZ202010025033 to Q. Li).",2024,hemorrhagic stroke,stroke,True,,,EBioMedicine,ebiomedicine,True,openalex,Zhaoli Luo; Ziyang Sheng; Liye Hu; Lei Shi; Yichen Tian; Xiaochu Zhao; Wei Yang; Zhongnan Xiao; Danmin Shen; Weihua Wu; Ting Lan; Boqian Zhao; Xiaogang Wang; Nan Zhuang; Jiannan Zhang; Yamei Wang; Yabin Lü; Liyong Wang; Chenguang Zhang; Peipei Wang; Jing An; Fei Yang; Qian Li,https://doi.org/10.1016/j.ebiom.2024.104993,50,,,,38324982,,,,,,,False,,10.1016/j.ebiom.2024.104993,,,,
https://openalex.org/W4391604859,10.1161/jaha.123.030714,Lipid‐Lowering Therapy and Risk of Hemorrhagic Stroke: A Systematic Review and Meta‐Analysis of Randomized Controlled Trials,"Background There is debate over whether statins increase risk of hemorrhagic stroke, so we assessed current evidence, including data from new statin trials and trials of nonstatin low‐density lipoprotein‐cholesterol (LDL‐C)– and triglyceride‐lowering therapies. Methods and Results We performed a systematic review of large randomized clinical trials (≥1000 patients with ≥2 years follow‐up) of LDL‐C–lowering therapy (statin, ezetimibe, and PCSK‐9 [proprotein convertase subtilisin/kexin type 9] inhibitor) and triglyceride‐lowering therapy (omega‐3 supplements and fibrate) that reported hemorrhagic stroke as an outcome. We searched MEDLINE, Embase, and Cochrane Library up to July 2, 2021 and updated a meta‐analysis of cardiovascular statin trials published in 2012. Among our several subgroup analyses, we looked at difference depending on stroke status and also depending on age. We identified 37 trials for LDL‐C lowering (284 301 participants) and 11 for triglyceride lowering (120 984 participants). Overall, we found a higher risk of hemorrhagic stroke for LDL‐C lowering, risk ratio (RR) 1.16 (95% CI, 1.01–1.32, P =0.03). For statins (33 trials, 216 258 participants), RR=1.17 (95% CI, 1.01–1.36); for PCSK‐9 inhibitors (2 trials, 46 488 participants), RR=0.86 (95% CI, 0.43–1.74); and for ezetimibe (2 trials, 21 555 participants), RR=1.14 (95% CI, 0.64–2.03). In statin trials of patients with previous stroke/transient ischemic attack, RR was 1.46 (95% CI, 1.05–2.04), and in trials with mean age ≥65 years old, RR=1.34 (95% CI, 1.04–1.73) ( P int =0.14 and P int =0.23 respectively); for triglyceride lowering (11 trials, 120 984 participants), RR=1.05 (95% CI, 0.86–1.30). Conclusions We found evidence for a small increased risk of hemorrhagic stroke events with LDL‐C–lowering therapies but no clear evidence for triglyceride‐lowering therapies. Registration URL: https://www.crd.york.ac.uk/prospero ; Unique identifier: CRD42021275363.",2024,hemorrhagic stroke,stroke,True,,,Journal of the American Heart Association,journal of the american heart association,True,openalex,Sylvain Bétrisey; Moa Lina Haller; Orestis Efthimiou; Alexandre Speierer; Cinzia Del Giovane; Elisavet Moutzouri; Manuel R. Blum; Drahomir Aujesky; Nicolas Rodondi; Bariş Gencer,https://doi.org/10.1161/jaha.123.030714,40,,,,,,,,,,,False,,10.1161/jaha.123.030714,,,,
https://openalex.org/W4402310281,10.1016/j.brainresbull.2024.111065,The role of glutathione peroxidase 4 in neuronal ferroptosis and its therapeutic potential in ischemic and hemorrhagic stroke,"Ferroptosis is a type of cell death that depends on iron and is driven by lipid peroxidation, playing a crucial role in neuronal death during stroke. A central element in this process is the inactivation of glutathione peroxidase 4 (GPx4), an antioxidant enzyme that helps maintain redox balance by reducing lipid hydroperoxides. This review examines the critical function of GPx4 in controlling neuronal ferroptosis following ischemic and hemorrhagic stroke. We explore the mechanisms through which GPx4 becomes inactivated in various stroke subtypes. In strokes, excess glutamate depletes glutathione (GSH) and products of hemoglobin breakdown overwhelm GPx4. Studies using genetic models with GPx4 deficiency underscore its vital role in maintaining neuronal survival and function. We also consider new therapeutic approaches to enhance GPx4 activity, including novel small molecule activators, adjustments in GSH metabolism, and selenium supplementation. Additionally, we outline the potential benefits of combining these GPx4-focused strategies with other anti-ferroptotic methods like iron chelation and lipoxygenase inhibition for enhanced neuroprotection. Furthermore, we highlight the significance of understanding the timing of GPx4 inactivation during stroke progression to design effective therapeutic interventions.",2024,hemorrhagic stroke,stroke,True,,,Brain Research Bulletin,brain research bulletin,True,openalex,Chao Wei,https://doi.org/10.1016/j.brainresbull.2024.111065,36,,,,39243947,,,,,,,False,,10.1016/j.brainresbull.2024.111065,,,,
https://openalex.org/W4400765330,10.3390/gels10070476,Hydrogel-Based Therapies for Ischemic and Hemorrhagic Stroke: A Comprehensive Review,"Stroke remains the second leading cause of death and a major cause of disability worldwide, significantly impacting individuals, families, and healthcare systems. This neurological emergency can be triggered by ischemic events, including small vessel arteriolosclerosis, cardioembolism, and large artery atherothromboembolism, as well as hemorrhagic incidents resulting from macrovascular lesions, venous sinus thrombosis, or vascular malformations, leading to significant neuronal damage. The resultant motor impairment, cognitive dysfunction, and emotional disturbances underscore the urgent need for effective therapeutic interventions. Recent advancements in biomaterials, particularly hydrogels, offer promising new avenues for stroke management. Hydrogels, composed of three-dimensional networks of hydrophilic polymers, are notable for their ability to absorb and retain substantial amounts of water. Commonly used polymers in hydrogel formulations include natural polymers like alginate, chitosan, and collagen, as well as synthetic polymers such as polyethylene glycol (PEG), polyvinyl alcohol (PVA), and polyacrylamide. Their customizable characteristics-such as their porosity, swelling behavior, mechanical strength, and degradation rates-make hydrogels ideal for biomedical applications, including drug delivery, cell delivery, tissue engineering, and the controlled release of therapeutic agents. This review comprehensively explores hydrogel-based approaches to both ischemic and hemorrhagic stroke therapy, elucidating the mechanisms by which hydrogels provide neuroprotection. It covers their application in drug delivery systems, their role in reducing inflammation and secondary injury, and their potential to support neurogenesis and angiogenesis. It also discusses current advancements in hydrogel technology and the significant challenges in translating these innovations from research into clinical practice. Additionally, it emphasizes the limited number of clinical trials utilizing hydrogel therapies for stroke and addresses the associated limitations and constraints, underscoring the need for further research in this field.",2024,hemorrhagic stroke,stroke,True,,,Gels,gels,True,openalex,Alexandra Daniela Rotaru-Zăvăleanu; Venera Cristina Dinescu; Mădălina Aldea; Andrei Greșiță,https://doi.org/10.3390/gels10070476,22,,,,39057499,,,,,,,False,,10.3390/gels10070476,,,,
https://openalex.org/W4395038734,10.1177/17474930241249370,Clinical impact of body mass index on outcomes of ischemic and hemorrhagic strokes,"Background and aim: To investigate the prognostic implication of body mass index (BMI) on clinical outcomes after acute ischemic and hemorrhagic stroke. Methods: The subjects of the study included adult patients with available baseline body weight and height data who had suffered an acute stroke and were registered in the Japan Stroke Data Bank—a hospital-based, multicenter stroke registration database—between January 2006 and December 2020. The outcome measures included unfavorable outcomes defined as a modified Rankin Scale (mRS) score of 5–6 and favorable outcomes (mRS 0–2) at discharge, and in-hospital mortality. Mixed effects logistic regression analysis was conducted to determine the relationship between BMI categories (underweight, normal weight, overweight, class I obesity, class II obesity; &lt;18.5, 18.5–23.0, 23.0–25.0, 25–30, ⩾30 kg/m 2 ) and the outcomes, after adjustment for covariates. Results: A total of 56,230 patients were assigned to one of the following groups: ischemic stroke (IS, n = 43,668), intracerebral hemorrhage (ICH, n = 9741), and subarachnoid hemorrhage (SAH, n = 2821). In the IS group, being underweight was associated with an increased likelihood of unfavorable outcomes (odds ratio, 1.47 (95% confidence interval (CI):1.31−1.65)) and in-hospital mortality (1.55 (1.31−1.83)) compared to outcomes in those with normal weight. Being overweight was associated with an increased likelihood of favorable outcomes (1.09 (1.01−1.18)). Similar associations were observed between underweight and these outcomes in specific IS subtypes (cardioembolic stroke, large artery stroke, and small-vessel occlusion). Patients with a BMI ⩾30.0 kg/m 2 was associated with an increased likelihood of unfavorable outcomes (1.44 (1.01−2.17)) and in-hospital mortality (2.42 (1.26−4.65)) in large artery stroke. In patients with ICH, but not those with SAH, being underweight was associated with an increased likelihood of unfavorable outcomes (1.41 (1.01−1.99)). Conclusions: BMI substantially impacts functional outcomes following IS and ICH. Lower BMI consistently affected post-stroke disability and mortality, while higher BMI values similarly affected these outcomes after large artery stroke.",2024,hemorrhagic stroke,stroke,True,,,International Journal of Stroke,international journal of stroke,False,openalex,Kaori Miwa; Michikazu Nakai; Sohei Yoshimura; Yusuke Sasahara; Shinichi Wada; Junpei Koge; Akiko Ishigami; Yoshiki Yagita; Kenji Kamiyama; Yoshihiro Miyamoto; Shotai Kobayashi; Kazuo Minematsu; Ḱazunori Toyoda; Masatoshi Koga,https://www.ncbi.nlm.nih.gov/pmc/articles/11408962,21,,,,38651751,,,,,,,False,,10.1177/17474930241249370,,,,
https://openalex.org/W4392907874,10.1186/s12933-024-02193-3,Triglyceride-glucose index: a novel evaluation tool for all-cause mortality in critically ill hemorrhagic stroke patients-a retrospective analysis of the MIMIC-IV database,"BACKGROUND: Hemorrhagic stroke (HS), including non-traumatic intracerebral hemorrhage (ICH) and subarachnoid hemorrhage (SAH), constitutes a substantial proportion of cerebrovascular incidents, accounting for around 30% of stroke cases. The triglyceride-glucose index (TyG-i) represents a precise insulin resistance (IR) indicator, a crucial metabolic disturbance. Existing literature has demonstrated an association between TyG-i and all-cause mortality (ACM) among individuals suffering from ischemic stroke (IS). Yet, the TyG-i prognostic implications for severe HS patients necessitating intensive care unit (ICU) admission are not clearly understood. Considering the notably elevated mortality and morbidity associated with HS relative to IS, investigating this association is warranted. Our primary aim was to investigate TyG-i and ACM association among critically ill HS patients within an ICU context. METHODS: Herein, patients with severe HS were identified by accessing the Medical Information Mart for Intensive Care-IV (MIMIC-IV, version 2.2) database, using the International Classification of Diseases (ICD)-9/10 as diagnostic guidelines. Subsequently, we stratified the subjects into quartiles, relying on their TyG-i scores. Moreover, we measured mortality at ICU, in-hospital, 30 days, 90 days, and 1 year as the outcomes. Cox proportional hazards regression analysis and restricted cubic splines (RCS) were deployed for elucidating the relation between the TyG-i and ACM while utilizing the Kaplan-Meier (K-M) method to estimate survival curves. The findings' robustness was assessed by conducting subgroup analysis and interaction tests employing likelihood ratio tests. RESULTS: The analysis included 1475 patients, with a male predominance of 54.4%. Observed mortality rates in the ICU, hospital, 30 days, 90 days, and 1 year were 7.3%, 10.9%, 13.8%, 19.7%, and 27.3%, respectively. Multivariate Cox regression analysis results manifested that heightened TyG-i was significantly related to ACM at 30 days (adjusted hazard ratio [aHR]: 1.32; 95% confidence interval [CI]: 1.05-1.67; P = 0.020), 90 days (aHR: 1.27; 95% CI: 1.04-1.55; P = 0.019), and 1 year (aHR: 1.22; 95% CI: 1.03-1.44; P = 0.023). The results of RCS analysis demonstrated a progressive elevation in ACM risk with rising TyG-i levels. Interaction tests found no significant effect modification in this relationship. CONCLUSION: In summary, TyG-i exhibits a significant correlation with ACM among patients enduring critical illness due to HS. This correlation underscores the probable utility of TyG-i as a prognostic tool for stratifying HS patients according to their risk of mortality. Applying TyG-i in clinical settings could enhance therapeutic decision-making and the management of disease trajectories. Additionally, this investigation augments existing research on the linkage between the TyG-i and IS, elucidating the TyG-i's role in predicting mortality across diverse stroke categories.",2024,hemorrhagic stroke,stroke,True,,,Cardiovascular Diabetology,cardiovascular diabetology,True,openalex,Yongwei Huang; Zongping Li; Xiaoshuang Yin,https://doi.org/10.1186/s12933-024-02193-3,49,,,,38500198,,,,,,,False,,10.1186/s12933-024-02193-3,,,,
