id,doi,title,abstract,year,term,discipline,is_oa,license,license_unpaywall,journal,journal_norm,journal_is_oa,source_db,authors,best_oa_location_url,cited_by_count,github,zenodo,osf,pubmed_id,repo_links,code_link,data_link,preregistered,preprint,journal_impact_factor,high_impact_flag,high_impact_reason,doi_norm,dataset_urls,dataset_repos,has_public_dataset,open_science_score
https://openalex.org/W3113178943,10.1016/j.jacc.2020.11.010,"Global Burden of Cardiovascular Diseases and Risk Factors, 1990–2019","Cardiovascular diseases (CVDs), principally ischemic heart disease (IHD) and stroke, are the leading cause of global mortality and a major contributor to disability. This paper reviews the magnitude of total CVD burden, including 13 underlying causes of cardiovascular death and 9 related risk factors, using estimates from the Global Burden of Disease (GBD) Study 2019. GBD, an ongoing multinational collaboration to provide comparable and consistent estimates of population health over time, used all available population-level data sources on incidence, prevalence, case fatality, mortality, and health risks to produce estimates for 204 countries and territories from 1990 to 2019. Prevalent cases of total CVD nearly doubled from 271 million (95% uncertainty interval [UI]: 257 to 285 million) in 1990 to 523 million (95% UI: 497 to 550 million) in 2019, and the number of CVD deaths steadily increased from 12.1 million (95% UI:11.4 to 12.6 million) in 1990, reaching 18.6 million (95% UI: 17.1 to 19.7 million) in 2019. The global trends for disability-adjusted life years (DALYs) and years of life lost also increased significantly, and years lived with disability doubled from 17.7 million (95% UI: 12.9 to 22.5 million) to 34.4 million (95% UI:24.9 to 43.6 million) over that period. The total number of DALYs due to IHD has risen steadily since 1990, reaching 182 million (95% UI: 170 to 194 million) DALYs, 9.14 million (95% UI: 8.40 to 9.74 million) deaths in the year 2019, and 197 million (95% UI: 178 to 220 million) prevalent cases of IHD in 2019. The total number of DALYs due to stroke has risen steadily since 1990, reaching 143 million (95% UI: 133 to 153 million) DALYs, 6.55 million (95% UI: 6.00 to 7.02 million) deaths in the year 2019, and 101 million (95% UI: 93.2 to 111 million) prevalent cases of stroke in 2019. Cardiovascular diseases remain the leading cause of disease burden in the world. CVD burden continues its decades-long rise for almost all countries outside high-income countries, and alarmingly, the age-standardized rate of CVD has begun to rise in some locations where it was previously declining in high-income countries. There is an urgent need to focus on implementing existing cost-effective policies and interventions if the world is to meet the targets for Sustainable Development Goal 3 and achieve a 30% reduction in premature mortality due to noncommunicable diseases.",2020,cardiovascular,cardiology,True,,,Journal of the American College of Cardiology,journal of the american college of cardiology,False,openalex,Gregory A. Roth; George A. Mensah; Catherine O. Johnson; Giovanni Addolorato; Enrico Ammirati; Larry M. Baddour; Noël C. Barengo; Andrea Beaton; Emelia J. Benjamin; Catherine P. Benziger; Aimé Bonny; Michael Bräuer; Marianne Brodmann; Thomas J. Cahill; Jonathan R. Carapetis; Alberico L. Catapano; Sumeet S. Chugh; Leslie T. Cooper; Josef Coresh; Michael H Criqui; Nicole DeCleene; Kim A. Eagle; Sophia Emmons‐Bell; Valery L. Feigin; Joaquim Fernández‐Solà; Gerry Fowkes; Emmanuela Gakidou; Scott M. Grundy; Feng J. He; George Howard; Frank B. Hu; Lesley A. Inker; Ganesan Karthikeyan; Nicholas J Kassebaum; Walter J. Koroshetz; Carl J. Lavie; Donald M. Lloyd‐Jones; Hong Lü; Antonio Mirijello; Awoke Misganaw Temesgen; Ali H. Mokdad; Andrew Moran; Paul Muntner; Jagat Narula; Bruce Neal; Mpiko Ntsekhe; Glaucia Moraes de Oliveira; Catherine M Otto; Mayowa Owolabi; Michael Pratt; Sanjay Rajagopalan; Marissa B Reitsma; Antônio Luiz Pinho Ribeiro; Nancy A. Rigotti; Anthony Rodgers; Craig Sable; Saate Shakil; Karen Sliwa‐Hahnle; Benjamin Stark; Johan Sundström; Patrick Timpel; Imad M. Tleyjeh; Marco Valgimigli; Theo Vos; Paul K. Whelton; Magdi Yacoub; Liesl Zühlke; Chris Murray; Valentı́n Fuster; Gregory A. Roth; George A. Mensah; Catherine O. Johnson; Giovanni Addolorato; Enrico Ammirati; Larry M. Baddour; Noël C. Barengo; Andrea Beaton; Emelia J. Benjamin; Catherine P. Benziger; Aimé Bonny; Michael Bräuer; Marianne Brodmann; Thomas J. Cahill; Jonathan R. Carapetis; Alberico L. Catapano; Sumeet S. Chugh; Leslie T. Cooper; Josef Coresh; Michael H Criqui; Nicole DeCleene; Kim A. Eagle; Sophia Emmons‐Bell; Valery L. Feigin; Joaquim Fernández‐Solà; F. Gerry R. Fowkes; Emmanuela Gakidou; Scott M. Grundy; Feng J. He; George Howard; Frank B. Hu,https://doi.org/10.1016/j.jacc.2020.11.010,10881,,,,33309175,,,,,,,False,,10.1016/j.jacc.2020.11.010,,,,
https://openalex.org/W3081830235,10.1056/nejmoa2022190,Cardiovascular and Renal Outcomes with Empagliflozin in Heart Failure,"BACKGROUND: Sodium-glucose cotransporter 2 (SGLT2) inhibitors reduce the risk of hospitalization for heart failure in patients regardless of the presence or absence of diabetes. More evidence is needed regarding the effects of these drugs in patients across the broad spectrum of heart failure, including those with a markedly reduced ejection fraction. METHODS: In this double-blind trial, we randomly assigned 3730 patients with class II, III, or IV heart failure and an ejection fraction of 40% or less to receive empagliflozin (10 mg once daily) or placebo, in addition to recommended therapy. The primary outcome was a composite of cardiovascular death or hospitalization for worsening heart failure. RESULTS: of body-surface area per year, P<0.001), and empagliflozin-treated patients had a lower risk of serious renal outcomes. Uncomplicated genital tract infection was reported more frequently with empagliflozin. CONCLUSIONS: Among patients receiving recommended therapy for heart failure, those in the empagliflozin group had a lower risk of cardiovascular death or hospitalization for heart failure than those in the placebo group, regardless of the presence or absence of diabetes. (Funded by Boehringer Ingelheim and Eli Lilly; EMPEROR-Reduced ClinicalTrials.gov number, NCT03057977.).",2020,cardiovascular,cardiology,True,,,New England Journal of Medicine,new england journal of medicine,False,openalex,Milton Packer; Stefan D. Anker; Javed Butler; Gerasimos Filippatos; Stuart Pocock; Peter E. Carson; James L. Januzzi; Subodh Verma; Hiroyuki Tsutsui; Martina Brueckmann; Waheed Jamal; Karen Kimura; Janet Schnee; Cordula Zeller; Daniel Cotton; Edimar Alcides Bocchi; Michael Böhm; Dong‐Ju Choi; Vijay Chopra; Eduardo Chuquiure‐Valenzuela; Nadia Giannetti; Stefan Janssens; Jian Zhang; José Ramón González‐Juanatey; Sanjay Kaul; Hans‐Peter Brunner‐La Rocca; Béla Merkely; Stephen J. Nicholls; Sergio V. Perrone; Ileana L. Piña; Piotr Ponikowski; Naveed Sattar; Michele Senni; Marie‐France Seronde; Jindřich Špinar; Iain Squire; Stefano Taddei; Christoph Wanner; Faı̈ez Zannad,https://doi.org/10.1056/nejmoa2022190,4964,,,,32865377,,,,,,,False,,10.1056/nejmoa2022190,,,,
https://openalex.org/W3009976289,10.1038/s41569-020-0360-5,COVID-19 and the cardiovascular system,,2020,cardiovascular,cardiology,True,,,Nature Reviews Cardiology,nature reviews cardiology,False,openalex,Ying‐Ying Zheng; Yi‐Tong Ma; Jinying Zhang; Xiang Xie,https://doi.org/10.1038/s41569-020-0360-5,3060,,,,32139904,,,,,,,False,,10.1038/s41569-020-0360-5,,,,
https://openalex.org/W3013231340,10.1001/jamacardio.2020.1017,Cardiovascular Implications of Fatal Outcomes of Patients With Coronavirus Disease 2019 (COVID-19),"Importance: Increasing numbers of confirmed cases and mortality rates of coronavirus disease 2019 (COVID-19) are occurring in several countries and continents. Information regarding the impact of cardiovascular complication on fatal outcome is scarce. Objective: To evaluate the association of underlying cardiovascular disease (CVD) and myocardial injury with fatal outcomes in patients with COVID-19. Design, Setting, and Participants: This retrospective single-center case series analyzed patients with COVID-19 at the Seventh Hospital of Wuhan City, China, from January 23, 2020, to February 23, 2020. Analysis began February 25, 2020. Main Outcomes and Measures: Demographic data, laboratory findings, comorbidities, and treatments were collected and analyzed in patients with and without elevation of troponin T (TnT) levels. Results: Among 187 patients with confirmed COVID-19, 144 patients (77%) were discharged and 43 patients (23%) died. The mean (SD) age was 58.50 (14.66) years. Overall, 66 (35.3%) had underlying CVD including hypertension, coronary heart disease, and cardiomyopathy, and 52 (27.8%) exhibited myocardial injury as indicated by elevated TnT levels. The mortality during hospitalization was 7.62% (8 of 105) for patients without underlying CVD and normal TnT levels, 13.33% (4 of 30) for those with underlying CVD and normal TnT levels, 37.50% (6 of 16) for those without underlying CVD but elevated TnT levels, and 69.44% (25 of 36) for those with underlying CVD and elevated TnTs. Patients with underlying CVD were more likely to exhibit elevation of TnT levels compared with the patients without CVD (36 [54.5%] vs 16 [13.2%]). Plasma TnT levels demonstrated a high and significantly positive linear correlation with plasma high-sensitivity C-reactive protein levels (β = 0.530, P < .001) and N-terminal pro-brain natriuretic peptide (NT-proBNP) levels (β = 0.613, P < .001). Plasma TnT and NT-proBNP levels during hospitalization (median [interquartile range (IQR)], 0.307 [0.094-0.600]; 1902.00 [728.35-8100.00]) and impending death (median [IQR], 0.141 [0.058-0.860]; 5375 [1179.50-25695.25]) increased significantly compared with admission values (median [IQR], 0.0355 [0.015-0.102]; 796.90 [401.93-1742.25]) in patients who died (P = .001; P < .001), while no significant dynamic changes of TnT (median [IQR], 0.010 [0.007-0.019]; 0.013 [0.007-0.022]; 0.011 [0.007-0.016]) and NT-proBNP (median [IQR], 352.20 [174.70-636.70]; 433.80 [155.80-1272.60]; 145.40 [63.4-526.50]) was observed in survivors (P = .96; P = .16). During hospitalization, patients with elevated TnT levels had more frequent malignant arrhythmias, and the use of glucocorticoid therapy (37 [71.2%] vs 69 [51.1%]) and mechanical ventilation (31 [59.6%] vs 14 [10.4%]) were higher compared with patients with normal TnT levels. The mortality rates of patients with and without use of angiotensin-converting enzyme inhibitors/angiotensin receptor blockers was 36.8% (7 of 19) and 21.4% (36 of 168) (P = .13). Conclusions and Relevance: Myocardial injury is significantly associated with fatal outcome of COVID-19, while the prognosis of patients with underlying CVD but without myocardial injury is relatively favorable. Myocardial injury is associated with cardiac dysfunction and arrhythmias. Inflammation may be a potential mechanism for myocardial injury. Aggressive treatment may be considered for patients at high risk of myocardial injury.",2020,cardiovascular,cardiology,True,,,JAMA Cardiology,jama cardiology,False,openalex,Tao Guo; Yongzhen Fan; Ming Chen; Xiaoyan Wu; Lin Zhang; Tao He; Hairong Wang; Jing Wan; Xinghuan Wang; Zhibing Lu,https://doi.org/10.1001/jamacardio.2020.1017,4321,,,,32219356,,,,,,,False,,10.1001/jamacardio.2020.1017,,,,
https://openalex.org/W3012454642,10.1161/circulationaha.120.046941,COVID-19 and Cardiovascular Disease,"Coronavirus disease 2019 (COVID-19) is a global pandemic affecting 185 countries and >3 000 000 patients worldwide as of April 28, 2020. COVID-19 is caused by severe acute respiratory syndrome coronavirus 2, which invades cells through the angiotensin-converting enzyme 2 receptor. Among patients with COVID-19, there is a high prevalence of cardiovascular disease, and >7% of patients experience myocardial injury from the infection (22% of critically ill patients). Although angiotensin-converting enzyme 2 serves as the portal for infection, the role of angiotensin-converting enzyme inhibitors or angiotensin receptor blockers requires further investigation. COVID-19 poses a challenge for heart transplantation, affecting donor selection, immunosuppression, and posttransplant management. There are a number of promising therapies under active investigation to treat and prevent COVID-19.",2020,cardiovascular,cardiology,False,,,Circulation,circulation,False,openalex,Kevin J. Clerkin; J. Fried; J. Raikhelkar; Gabriel Sayer; Jan M. Griffin; Amirali Masoumi; Sneha S. Jain; Daniel Burkhoff; Deepa Kumaraiah; LeRoy E. Rabbani; Allan Schwartz; Nir Uriel,,1779,,,,32200663,,,,,,,False,,10.1161/circulationaha.120.046941,,,,
https://openalex.org/W3026172159,10.1161/circresaha.120.316101,"Obesity Phenotypes, Diabetes, and Cardiovascular Diseases","This review addresses the interplay between obesity, type 2 diabetes mellitus, and cardiovascular diseases. It is proposed that obesity, generally defined by an excess of body fat causing prejudice to health, can no longer be evaluated solely by the body mass index (expressed in kg/m 2 ) because it represents a heterogeneous entity. For instance, several cardiometabolic imaging studies have shown that some individuals who have a normal weight or who are overweight are at high risk if they have an excess of visceral adipose tissue—a condition often accompanied by accumulation of fat in normally lean tissues (ectopic fat deposition in liver, heart, skeletal muscle, etc). On the other hand, individuals who are overweight or obese can nevertheless be at much lower risk than expected when faced with excess energy intake if they have the ability to expand their subcutaneous adipose tissue mass, particularly in the gluteal-femoral area. Hence, excessive amounts of visceral adipose tissue and of ectopic fat largely define the cardiovascular disease risk of overweight and moderate obesity. There is also a rapidly expanding subgroup of patients characterized by a high accumulation of body fat (severe obesity). Severe obesity is characterized by specific additional cardiovascular health issues that should receive attention. Because of the difficulties of normalizing body fat content in patients with severe obesity, more aggressive treatments have been studied in this subgroup of individuals such as obesity surgery, also referred to as metabolic surgery. On the basis of the above, we propose that we should refer to obesities rather than obesity.",2020,cardiovascular,cardiology,True,,,Circulation Research,circulation research,False,openalex,Marie‐Ève Piché; André Tchernof; Jean‐Pierre Després,https://doi.org/10.1161/circresaha.120.316101,1883,,,,32437302,,,,,,,False,,10.1161/circresaha.120.316101,,,,
https://openalex.org/W3013949914,10.1001/jamacardio.2020.1286,Potential Effects of Coronaviruses on the Cardiovascular System,"Importance: Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), which causes coronavirus disease 2019 (COVID-19) has reached a pandemic level. Coronaviruses are known to affect the cardiovascular system. We review the basics of coronaviruses, with a focus on COVID-19, along with their effects on the cardiovascular system. Observations: Coronavirus disease 2019 can cause a viral pneumonia with additional extrapulmonary manifestations and complications. A large proportion of patients have underlying cardiovascular disease and/or cardiac risk factors. Factors associated with mortality include male sex, advanced age, and presence of comorbidities including hypertension, diabetes mellitus, cardiovascular diseases, and cerebrovascular diseases. Acute cardiac injury determined by elevated high-sensitivity troponin levels is commonly observed in severe cases and is strongly associated with mortality. Acute respiratory distress syndrome is also strongly associated with mortality. Conclusions and Relevance: Coronavirus disease 2019 is associated with a high inflammatory burden that can induce vascular inflammation, myocarditis, and cardiac arrhythmias. Extensive efforts are underway to find specific vaccines and antivirals against SARS-CoV-2. Meanwhile, cardiovascular risk factors and conditions should be judiciously controlled per evidence-based guidelines.",2020,cardiovascular,cardiology,False,,,JAMA Cardiology,jama cardiology,False,openalex,Mohammad Madjid; Payam Safavi‐Naeini; Scott D. Solomon; Orly Vardeny,,1866,,,,32219363,,,,,,,False,,10.1001/jamacardio.2020.1286,,,,
https://openalex.org/W3011439019,10.1007/s00392-020-01626-9,Prevalence and impact of cardiovascular metabolic diseases on COVID-19 in China,,2020,cardiovascular,cardiology,True,,,Clinical Research in Cardiology,clinical research in cardiology,False,openalex,Bo Li; Jing Yang; Faming Zhao; Lili Zhi; Xiqian Wang; Lin Liu; Zhaohui Bi; Yunhe Zhao,https://doi.org/10.1007/s00392-020-01626-9,2149,,,,32161990,,,,,,,False,,10.1007/s00392-020-01626-9,,,,
https://openalex.org/W2995886183,10.1111/jcpe.13189,Periodontitis and cardiovascular diseases: Consensus report,"BACKGROUND: In Europe cardiovascular disease (CVD) is responsible for 3.9 million deaths (45% of deaths), being ischaemic heart disease, stroke, hypertension (leading to heart failure) the major cause of these CVD related deaths. Periodontitis is also a chronic non-communicable disease (NCD) with a high prevalence, being severe periodontitis, affecting 11.2% of the world's population, the sixth most common human disease. MATERIAL AND METHODS: There is now a significant body of evidence to support independent associations between severe periodontitis and several NCDs, in particular CVD. In 2012 a joint workshop was held between the European Federation of Periodontology (EFP) and the American Academy of Periodontology to review the literature relating periodontitis and systemic diseases, including CVD. In the last five years important new scientific information has emerged providing important emerging evidence to support these associations RESULTS AND CONCLUSIONS: The present review reports the proceedings of the workshop jointly organised by the EFP and the World Heart Federation (WHF), which has updated the existing epidemiological evidence for significant associations between periodontitis and CVD, the mechanistic links and the impact of periodontal therapy on cardiovascular and surrogate outcomes. This review has also focused on the potential risk and complications of periodontal therapy in patients on anti thrombotic therapy and has made recommendations for dentists, physicians and for patients visiting both the dental and medical practices.",2020,cardiovascular,cardiology,True,,,Journal Of Clinical Periodontology,journal of clinical periodontology,False,openalex,Mariano Sanz; A Marco Del Castillo; Søren Jepsen; José Ramón González‐Juanatey; Francesco D’Aiuto; Philippe Bouchard; Iain Chapple; Thomas Dietrich; Israel Gotsman; Filippo Graziani; David Herrera; Bruno G. Loos; Phoebus Madianos; Jean‐Baptiste Michel; Pablo Perel; Burkert Pieske; Lior Shapira; Michael Shechter; Maurizio S. Tonetti; Charalambos Vlachopoulos; Gernot Wimmer,https://doi.org/10.1111/jcpe.13189,1406,,,,32011025,,,,,,,False,,10.1111/jcpe.13189,,,,
https://openalex.org/W3089283105,10.1056/nejmoa2004967,Cardiovascular Outcomes with Ertugliflozin in Type 2 Diabetes,"BACKGROUND: The cardiovascular effects of ertugliflozin, an inhibitor of sodium-glucose cotransporter 2, have not been established. METHODS: In a multicenter, double-blind trial, we randomly assigned patients with type 2 diabetes and atherosclerotic cardiovascular disease to receive 5 mg or 15 mg of ertugliflozin or placebo once daily. With the data from the two ertugliflozin dose groups pooled for analysis, the primary objective was to show the noninferiority of ertugliflozin to placebo with respect to the primary outcome, major adverse cardiovascular events (a composite of death from cardiovascular causes, nonfatal myocardial infarction, or nonfatal stroke). The noninferiority margin was 1.3 (upper boundary of a 95.6% confidence interval for the hazard ratio [ertugliflozin vs. placebo] for major adverse cardiovascular events). The first key secondary outcome was a composite of death from cardiovascular causes or hospitalization for heart failure. RESULTS: A total of 8246 patients underwent randomization and were followed for a mean of 3.5 years. Among 8238 patients who received at least one dose of ertugliflozin or placebo, a major adverse cardiovascular event occurred in 653 of 5493 patients (11.9%) in the ertugliflozin group and in 327 of 2745 patients (11.9%) in the placebo group (hazard ratio, 0.97; 95.6% confidence interval [CI], 0.85 to 1.11; P<0.001 for noninferiority). Death from cardiovascular causes or hospitalization for heart failure occurred in 444 of 5499 patients (8.1%) in the ertugliflozin group and in 250 of 2747 patients (9.1%) in the placebo group (hazard ratio, 0.88; 95.8% CI, 0.75 to 1.03; P = 0.11 for superiority). The hazard ratio for death from cardiovascular causes was 0.92 (95.8% CI, 0.77 to 1.11), and the hazard ratio for death from renal causes, renal replacement therapy, or doubling of the serum creatinine level was 0.81 (95.8% CI, 0.63 to 1.04). Amputations were performed in 54 patients (2.0%) who received the 5-mg dose of ertugliflozin and in 57 patients (2.1%) who received the 15-mg dose, as compared with 45 patients (1.6%) who received placebo. CONCLUSIONS: Among patients with type 2 diabetes and atherosclerotic cardiovascular disease, ertugliflozin was noninferior to placebo with respect to major adverse cardiovascular events. (Funded by Merck Sharp & Dohme and Pfizer; VERTIS CV ClinicalTrials.gov number, NCT01986881.).",2020,cardiovascular,cardiology,True,,,New England Journal of Medicine,new england journal of medicine,False,openalex,Christopher P. Cannon; Richard E. Pratley; Samuel Dagogo‐Jack; James P. Mancuso; Susan Huyck; Urszula Masiukiewicz; B Charbonnel; Robert Frederich; Silvina Gallo; Francesco Cosentino; Weichung Shih; Ira Gantz; Steven G. Terra; David Z.I. Cherney; Darren K. McGuire,https://doi.org/10.1056/nejmoa2004967,1477,,,,32966714,,,,,,,False,,10.1056/nejmoa2004967,,,,
