id,doi,title,abstract,year,term,discipline,is_oa,license,license_unpaywall,journal,journal_norm,journal_is_oa,source_db,authors,best_oa_location_url,cited_by_count,github,zenodo,osf,pubmed_id,repo_links,code_link,data_link,preregistered,preprint,journal_impact_factor,high_impact_flag,high_impact_reason,doi_norm,dataset_urls,dataset_repos,has_public_dataset,open_science_score
https://openalex.org/W2801625478,10.3171/2017.10.jns17352,Estimating the global incidence of traumatic brain injury,"OBJECTIVE: Traumatic brain injury (TBI)-the ""silent epidemic""-contributes to worldwide death and disability more than any other traumatic insult. Yet, TBI incidence and distribution across regions and socioeconomic divides remain unknown. In an effort to promote advocacy, understanding, and targeted intervention, the authors sought to quantify the case burden of TBI across World Health Organization (WHO) regions and World Bank (WB) income groups. METHODS: Open-source epidemiological data on road traffic injuries (RTIs) were used to model the incidence of TBI using literature-derived ratios. First, a systematic review on the proportion of RTIs resulting in TBI was conducted, and a meta-analysis of study-derived proportions was performed. Next, a separate systematic review identified primary source studies describing mechanisms of injury contributing to TBI, and an additional meta-analysis yielded a proportion of TBI that is secondary to the mechanism of RTI. Then, the incidence of RTI as published by the Global Burden of Disease Study 2015 was applied to these two ratios to generate the incidence and estimated case volume of TBI for each WHO region and WB income group. RESULTS: Relevant articles and registries were identified via systematic review; study quality was higher in the high-income countries (HICs) than in the low- and middle-income countries (LMICs). Sixty-nine million (95% CI 64-74 million) individuals worldwide are estimated to sustain a TBI each year. The proportion of TBIs resulting from road traffic collisions was greatest in Africa and Southeast Asia (both 56%) and lowest in North America (25%). The incidence of RTI was similar in Southeast Asia (1.5% of the population per year) and Europe (1.2%). The overall incidence of TBI per 100,000 people was greatest in North America (1299 cases, 95% CI 650-1947) and Europe (1012 cases, 95% CI 911-1113) and least in Africa (801 cases, 95% CI 732-871) and the Eastern Mediterranean (897 cases, 95% CI 771-1023). The LMICs experience nearly 3 times more cases of TBI proportionally than HICs. CONCLUSIONS: Sixty-nine million (95% CI 64-74 million) individuals are estimated to suffer TBI from all causes each year, with the Southeast Asian and Western Pacific regions experiencing the greatest overall burden of disease. Head injury following road traffic collision is more common in LMICs, and the proportion of TBIs secondary to road traffic collision is likewise greatest in these countries. Meanwhile, the estimated incidence of TBI is highest in regions with higher-quality data, specifically in North America and Europe.",2018,brain,neuroscience,False,,,Journal of neurosurgery,journal of neurosurgery,False,openalex,Michael C. Dewan; Abbas Rattani; Saksham Gupta; Ronnie E. Baticulon; Ya‐Ching Hung; Maria Punchak; Amit Agrawal; Amos O. Adeleye; Mark G. Shrime; Andrés M. Rubiano; Jeffrey V. Rosenfeld; Kee B. Park,,3182,,,,29701556,,,,,,,False,,10.3171/2017.10.jns17352,,,,
https://openalex.org/W1773565653,10.4324/9780429487354,Attention and Brain Function,"Originally published in 1992, this book presents original psychophysiological research based on computerized techniques of recording and evaluating event-related brain potentials. The application of multichannel magnetoencephalography greatly contributes to exact localization of corresponding neuronal generators responsible for attention. The book contains a bulk of information concerning data obtained by cognitive psychology in the area of study of attention. These results are closely linked with neurophysiological investigation of attention.",2018,brain,neuroscience,False,,,,,,openalex,Näätänen Risto,,2048,,,,,,,,,,,False,,10.4324/9780429487354,,,,
https://openalex.org/W2559463885,10.1088/1741-2552/aace8c,EEGNet: a compact convolutional neural network for EEG-based brain–computer interfaces,"OBJECTIVE: Brain-computer interfaces (BCI) enable direct communication with a computer, using neural activity as the control signal. This neural signal is generally chosen from a variety of well-studied electroencephalogram (EEG) signals. For a given BCI paradigm, feature extractors and classifiers are tailored to the distinct characteristics of its expected EEG control signal, limiting its application to that specific signal. Convolutional neural networks (CNNs), which have been used in computer vision and speech recognition to perform automatic feature extraction and classification, have successfully been applied to EEG-based BCIs; however, they have mainly been applied to single BCI paradigms and thus it remains unclear how these architectures generalize to other paradigms. Here, we ask if we can design a single CNN architecture to accurately classify EEG signals from different BCI paradigms, while simultaneously being as compact as possible. APPROACH: In this work we introduce EEGNet, a compact convolutional neural network for EEG-based BCIs. We introduce the use of depthwise and separable convolutions to construct an EEG-specific model which encapsulates well-known EEG feature extraction concepts for BCI. We compare EEGNet, both for within-subject and cross-subject classification, to current state-of-the-art approaches across four BCI paradigms: P300 visual-evoked potentials, error-related negativity responses (ERN), movement-related cortical potentials (MRCP), and sensory motor rhythms (SMR). MAIN RESULTS: We show that EEGNet generalizes across paradigms better than, and achieves comparably high performance to, the reference algorithms when only limited training data is available across all tested paradigms. In addition, we demonstrate three different approaches to visualize the contents of a trained EEGNet model to enable interpretation of the learned features. SIGNIFICANCE: Our results suggest that EEGNet is robust enough to learn a wide variety of interpretable features over a range of BCI tasks. Our models can be found at: https://github.com/vlawhern/arl-eegmodels.",2018,brain,neuroscience,True,,,Journal of Neural Engineering,journal of neural engineering,False,openalex,Vernon J Lawhern; Amelia J Solon; Nicholas R Waytowich; Stephen M Gordon; Chou P Hung; Brent J Lance,http://arxiv.org/abs/1611.08024,4165,,,,29932424,,,,,,,False,,10.1088/1741-2552/aace8c,,,,
https://openalex.org/W2892013400,10.1016/j.jalz.2018.07.219,"Whitepaper: Defining and investigating cognitive reserve, brain reserve, and brain maintenance","Several concepts, which in the aggregate get might be used to account for ""resilience"" against age- and disease-related changes, have been the subject of much research. These include brain reserve, cognitive reserve, and brain maintenance. However, different investigators have use these terms in different ways, and there has never been an attempt to arrive at consensus on the definition of these concepts. Furthermore, there has been confusion regarding the measurement of these constructs and the appropriate ways to apply them to research. Therefore the reserve, resilience, and protective factors professional interest area, established under the auspices of the Alzheimer's Association, established a whitepaper workgroup to develop consensus definitions for cognitive reserve, brain reserve, and brain maintenance. The workgroup also evaluated measures that have been used to implement these concepts in research settings and developed guidelines for research that explores or utilizes these concepts. The workgroup hopes that this whitepaper will form a reference point for researchers in this area and facilitate research by supplying a common language.",2018,brain,neuroscience,True,,,Alzheimer s & Dementia,alzheimer s & dementia,False,openalex,"Yaakov Stern; Eider M. Arenaza‐Urquijo; David Bartrés‐Faz; Sylvie Belleville; Marc Cantilon; Gaël Chételat; Michael Ewers; Nicolai Franzmeier; Gerd Kempermann; William S. Kremen; Ozioma C. Okonkwo; Nikolaos Scarmeas; Anja Soldan; Chinedu Udeh‐Momoh; Michael Valenzuela; Prashanthi Vemuri; Eero Vuoksimaa; and the Reserve, Resilience and Protective Factors PIA Empirical Definitions and Conceptual Frameworks Workgroup",http://hdl.handle.net/10138/334737,1615,,,,30222945,,,,,,,False,,10.1016/j.jalz.2018.07.219,,,,
https://openalex.org/W2786608785,10.1038/nrneurol.2017.188,Blood–brain barrier breakdown in Alzheimer disease and other neurodegenerative disorders,,2018,brain,neuroscience,True,,,Nature Reviews Neurology,nature reviews neurology,False,openalex,Melanie D. Sweeney; Abhay P. Sagare; Berislav V. Zloković,https://www.ncbi.nlm.nih.gov/pmc/articles/5829048,2939,,,,29377008,,,,,,,False,,10.1038/nrneurol.2017.188,,,,
https://openalex.org/W2340656051,10.1126/science.aap8757,Analysis of shared heritability in common disorders of the brain,"Disorders of the brain can exhibit considerable epidemiological comorbidity and often share symptoms, provoking debate about their etiologic overlap. We quantified the genetic sharing of 25 brain disorders from genome-wide association studies of 265,218 patients and 784,643 control participants and assessed their relationship to 17 phenotypes from 1,191,588 individuals. Psychiatric disorders share common variant risk, whereas neurological disorders appear more distinct from one another and from the psychiatric disorders. We also identified significant sharing between disorders and a number of brain phenotypes, including cognitive measures. Further, we conducted simulations to explore how statistical power, diagnostic misclassification, and phenotypic heterogeneity affect genetic correlations. These results highlight the importance of common genetic variation as a risk factor for brain disorders and the value of heritability-based methods in understanding their etiology.",2018,brain,neuroscience,True,,,Science,science,False,openalex,Verneri Anttila; Brendan Bulik‐Sullivan; Hilary K. Finucane; Raymond K. Walters; José Brás; Laramie E. Duncan; Valentina Escott‐Price; Guido J. Falcone; Padhraig Gormley; Rainer Malik; Nikolaos A. Patsopoulos; Stephan Ripke; Zhi Wei; Dongmei Yu; Phil H. Lee; Patrick Turley; Benjamin Grenier‐Boley; Vincent Chouraki; Yoichiro Kamatani; Claudine Berr; Luc Letenneur; Didier Hannequin; Philippe Amouyel; Anne Boland; Jean‐François Deleuze; Emmanuelle Duron; Badri N. Vardarajan; Christiane Reitz; Alison Goate; Matthew J. Huentelman; M. Ilyas Kamboh; Eric B. Larson; Ekaterina Rogaeva; Peter St George‐Hyslop; Håkon Håkonarson; Walter A. Kukull; Lindsay A. Farrer; Lisa L. Barnes; Thomas G. Beach; F. Yesim Demirci; Elizabeth Head; Christine M. Hulette; Gregory A. Jicha; John S.K. Kauwe; Jeffrey A. Kaye; James B. Leverenz; Allan I. Levey; Andrew P. Lieberman; V. Shane Pankratz; Wayne W. Poon; Joseph F. Quinn; Andrew J. Saykin; Lon S. Schneider; Amanda Smith; Joshua A. Sonnen; Robert A. Stern; Vivianna M. Van Deerlin; Linda J. Van Eldik; Denise Harold; Giancarlo Russo; David C. Rubinsztein; Anthony Bayer; Magda Tsolaki; Petra Proitsi; Nick C. Fox; Harald Hampel; Michael J. Owen; Simon Mead; Peter Passmore; Kevin Morgan; Markus M. Nöthen; Jonathan M. Schott; Martin N. Rossor; Michelle K. Lupton; Per Hoffmann; Johannes Kornhuber; Brian Lawlor; Andrew McQuillin; Ammar Al‐Chalabi; Joshua C Bis; Agustı́n Ruiz; Merçé Boada; Sudha Seshadri; Alexa Beiser; Kenneth Rice; Sven J. van der Lee; Philip L. De Jager; Daniel H. Geschwind; Matthias Riemenschneider; Steffi G. Riedel‐Heller; Jerome I. Rotter; Gerhard Ransmayr; Bradley T. Hyman; Carlos Cruchaga; Montserrat Alegret; Bendik S. Winsvold; Priit Palta; Kai-How Farh; Ester Cuenca-León; Nicholas A. Furlotte,https://cris.maastrichtuniversity.nl/en/publications/5010f792-0a38-42cd-a549-dea6c307561a,2021,,,,29930110,,,,,,,False,,10.1126/science.aap8757,,,,
https://openalex.org/W2895430781,10.1152/physrev.00050.2017,Blood-Brain Barrier: From Physiology to Disease and Back,"The blood-brain barrier (BBB) prevents neurotoxic plasma components, blood cells, and pathogens from entering the brain. At the same time, the BBB regulates transport of molecules into and out of the central nervous system (CNS), which maintains tightly controlled chemical composition of the neuronal milieu that is required for proper neuronal functioning. In this review, we first examine molecular and cellular mechanisms underlying the establishment of the BBB. Then, we focus on BBB transport physiology, endothelial and pericyte transporters, and perivascular and paravascular transport. Next, we discuss rare human monogenic neurological disorders with the primary genetic defect in BBB-associated cells demonstrating the link between BBB breakdown and neurodegeneration. Then, we review the effects of genes underlying inheritance and/or increased susceptibility for Alzheimer's disease (AD), Parkinson's disease (PD), Huntington's disease, and amyotrophic lateral sclerosis (ALS) on BBB in relation to other pathologies and neurological deficits. We next examine how BBB dysfunction relates to neurological deficits and other pathologies in the majority of sporadic AD, PD, and ALS cases, multiple sclerosis, other neurodegenerative disorders, and acute CNS disorders such as stroke, traumatic brain injury, spinal cord injury, and epilepsy. Lastly, we discuss BBB-based therapeutic opportunities. We conclude with lessons learned and future directions, with emphasis on technological advances to investigate the BBB functions in the living human brain, and at the molecular and cellular level, and address key unanswered questions.",2018,brain,neuroscience,True,,,Physiological Reviews,physiological reviews,False,openalex,Melanie D. Sweeney; Zhen Zhao; Axel Montagne; Amy R. Nelson; Berislav V. Zloković,https://doi.org/10.1152/physrev.00050.2017,2131,,,,30280653,,,,,,,False,,10.1152/physrev.00050.2017,,,,
https://openalex.org/W2786318872,10.1038/nature25739,A molecular atlas of cell types and zonation in the brain vasculature,,2018,brain,neuroscience,True,,,Nature,nature,False,openalex,Michael Vanlandewijck; Liqun He; Maarja Andaloussi Mäe; Johanna Andræ; Koji Ando; Francesca Del Gaudio; Khayrun Nahar; Thibaud Lebouvier; Bàrbara Laviña; Leonor Gouveia; Ying Sun; Elisabeth Raschperger; Markus Räsänen; Yvette Zarb; Naoki Mochizuki; Annika Keller; Urban Lendahl; Christer Betsholtz,http://hdl.handle.net/10138/301079,1978,,,,29443965,,,,,,,False,,10.1038/nature25739,,,,
https://openalex.org/W2884741638,10.1016/s0140-6736(18)30990-5,Primary brain tumours in adults,,2018,brain,neuroscience,False,,,The Lancet,the lancet,False,openalex,Sarah Lapointe; Arie Perry; Nicholas Butowski,,1404,,,,30060998,,,,,,,False,,10.1016/s0140-6736(18)30990-5,,,,
https://openalex.org/W2784013409,10.1038/s41593-017-0054-4,Studying and modifying brain function with non-invasive brain stimulation,,2018,brain,neuroscience,True,,,Nature Neuroscience,nature neuroscience,False,openalex,Rafael Polanía; Michael A. Nitsche; Christian C. Ruff,,1062,,,,29311747,,,,,,,False,,10.1038/s41593-017-0054-4,,,,
