id,doi,title,abstract,year,term,discipline,is_oa,license,license_unpaywall,journal,journal_norm,journal_is_oa,source_db,authors,best_oa_location_url,cited_by_count,github,zenodo,osf,pubmed_id,repo_links,code_link,data_link,preregistered,preprint,journal_impact_factor,high_impact_flag,high_impact_reason,doi_norm,dataset_urls,dataset_repos,has_public_dataset,open_science_score
https://openalex.org/W2563036039,10.1212/wnl.0000000000003509,Prevalence and incidence of epilepsy,"OBJECTIVE: To review population-based studies of the prevalence and incidence of epilepsy worldwide and use meta-analytic techniques to explore factors that may explain heterogeneity between estimates. METHODS: The Preferred Reporting Items for Systematic Reviews and Meta-Analyses standards were followed. We searched MEDLINE and EMBASE for articles published on the prevalence or incidence of epilepsy since 1985. Abstract, full-text review, and data abstraction were conducted in duplicate. Meta-analyses and meta-regressions were used to explore the association between prevalence or incidence, age group, sex, country level income, and study quality. RESULTS: A total of 222 studies were included (197 on prevalence, 48 on incidence). The point prevalence of active epilepsy was 6.38 per 1,000 persons (95% confidence interval [95% CI] 5.57-7.30), while the lifetime prevalence was 7.60 per 1,000 persons (95% CI 6.17-9.38). The annual cumulative incidence of epilepsy was 67.77 per 100,000 persons (95% CI 56.69-81.03) while the incidence rate was 61.44 per 100,000 person-years (95% CI 50.75-74.38). The prevalence of epilepsy did not differ by age group, sex, or study quality. The active annual period prevalence, lifetime prevalence, and incidence rate of epilepsy were higher in low to middle income countries. Epilepsies of unknown etiology and those with generalized seizures had the highest prevalence. CONCLUSIONS: This study provides a comprehensive synthesis of the prevalence and incidence of epilepsy from published international studies and offers insight into factors that contribute to heterogeneity between estimates. Significant gaps (e.g., lack of incidence studies, stratification by age groups) were identified. Standardized reporting of future epidemiologic studies of epilepsy is needed.",2016,epilepsy,neurology,True,,,Neurology,neurology,False,openalex,Kirsten M. Fiest; Khara M. Sauro; Samuel Wiebe; Scott B. Patten; Churl‐Su Kwon; Jonathan Dykeman; Tamara Pringsheim; Diane Lorenzetti; Nathalie Jetté,https://doi.org/10.1212/wnl.0000000000003509,1832,,,,27986877,,,,,,,False,,10.1212/wnl.0000000000003509,,,,
https://openalex.org/W2560344182,10.1016/j.seizure.2016.11.030,Epilepsy-associated genes,,2016,epilepsy,neurology,True,,,Seizure,seizure,False,openalex,Jie Wang; Zhi-Jian Lin; Liu Liu; Haiqing Xu; Yi‐Wu Shi; Yong‐Hong Yi; Na He; Wei‐Ping Liao,https://doi.org/10.1016/j.seizure.2016.11.030,496,,,,28007376,,,,,,,False,,10.1016/j.seizure.2016.11.030,,,,
https://openalex.org/W2498582720,10.1016/s1474-4422(16)30158-2,"Sudden unexpected death in epilepsy: epidemiology, mechanisms, and prevention",,2016,epilepsy,neurology,False,,,The Lancet Neurology,the lancet neurology,False,openalex,Orrin Devinsky; Dale C. Hesdorffer; David J. Thurman; Samden D. Lhatoo; George B. Richerson,,696,,,,27571159,,,,,,,False,,10.1016/s1474-4422(16)30158-2,,,,
https://openalex.org/W2528596420,10.1016/j.ncl.2016.06.015,The Epidemiology of Global Epilepsy,,2016,epilepsy,neurology,False,,,Neurologic Clinics,neurologic clinics,False,openalex,Anuradha Singh; Stephen Trevick,,401,,,,27719996,,,,,,,False,,10.1016/j.ncl.2016.06.015,,,,
https://openalex.org/W2252496421,10.5698/1535-7597-16.1.48,Evidence-Based Guideline: Treatment of Convulsive Status Epilepticus in Children and Adults: Report of the Guideline Committee of the American Epilepsy Society,"CONTEXT: The optimal pharmacologic treatment for early convulsive status epilepticus is unclear. OBJECTIVE: To analyze efficacy, tolerability and safety data for anticonvulsant treatment of children and adults with convulsive status epilepticus and use this analysis to develop an evidence-based treatment algorithm. DATA SOURCES: Structured literature review using MEDLINE, Embase, Current Contents, and Cochrane library supplemented with article reference lists. STUDY SELECTION: Randomized controlled trials of anticonvulsant treatment for seizures lasting longer than 5 minutes. DATA EXTRACTION: Individual studies were rated using predefined criteria and these results were used to form recommendations, conclusions, and an evidence-based treatment algorithm. RESULTS: A total of 38 randomized controlled trials were identified, rated and contributed to the assessment. Only four trials were considered to have class I evidence of efficacy. Two studies were rated as class II and the remaining 32 were judged to have class III evidence. In adults with convulsive status epilepticus, intramuscular midazolam, intravenous lorazepam, intravenous diazepam and intravenous phenobarbital are established as efficacious as initial therapy (Level A). Intramuscular midazolam has superior effectiveness compared to intravenous lorazepam in adults with convulsive status epilepticus without established intravenous access (Level A). In children, intravenous lorazepam and intravenous diazepam are established as efficacious at stopping seizures lasting at least 5 minutes (Level A) while rectal diazepam, intramuscular midazolam, intranasal midazolam, and buccal midazolam are probably effective (Level B). No significant difference in effectiveness has been demonstrated between intravenous lorazepam and intravenous diazepam in adults or children with convulsive status epilepticus (Level A). Respiratory and cardiac symptoms are the most commonly encountered treatment-emergent adverse events associated with intravenous anticonvulsant drug administration in adults with convulsive status epilepticus (Level A). The rate of respiratory depression in patients with convulsive status epilepticus treated with benzodiazepines is lower than in patients with convulsive status epilepticus treated with placebo indicating that respiratory problems are an important consequence of untreated convulsive status epilepticus (Level A). When both are available, fosphenytoin is preferred over phenytoin based on tolerability but phenytoin is an acceptable alternative (Level A). In adults, compared to the first therapy, the second therapy is less effective while the third therapy is substantially less effective (Level A). In children, the second therapy appears less effective and there are no data about third therapy efficacy (Level C). The evidence was synthesized into a treatment algorithm. CONCLUSIONS: Despite the paucity of well-designed randomized controlled trials, practical conclusions and an integrated treatment algorithm for the treatment of convulsive status epilepticus across the age spectrum (infants through adults) can be constructed. Multicenter, multinational efforts are needed to design, conduct and analyze additional randomized controlled trials that can answer the many outstanding clinically relevant questions identified in this guideline.",2016,epilepsy,neurology,True,,,Epiliepsy currents/Epilepsy currents,epiliepsy currents/epilepsy currents,False,openalex,Tracy A. Glauser; Shlomo Shinnar; David Gloss; Brian K. Alldredge; Ravindra Arya; Jacquelyn Bainbridge; Mary A. Bare; Thomas P. Bleck; W. Edwin Dodson; Lisa Garrity; Andy Jagoda; Daniel H. Lowenstein; John M. Pellock; James J. Riviello; Edward P. Sloan; David M. Treiman,https://doi.org/10.5698/1535-7597-16.1.48,1231,,,,26900382,,,,,,,False,,10.5698/1535-7597-16.1.48,,,,
https://openalex.org/W2409075931,10.1038/nrneurol.2015.243,Management of psychiatric and neurological comorbidities in epilepsy,,2016,epilepsy,neurology,False,,,Nature Reviews Neurology,nature reviews neurology,False,openalex,Andrés M. Kanner,,435,,,,26782334,,,,,,,False,,10.1038/nrneurol.2015.243,,,,
https://openalex.org/W2418807401,10.1016/s1474-4422(16)00112-5,Advances in the development of biomarkers for epilepsy,,2016,epilepsy,neurology,True,,,The Lancet Neurology,the lancet neurology,False,openalex,Asla Pitkänen; Wolfgang Löscher; Annamaria Vezzani; Albert J. Becker; Michele Simonato; Katarzyna Łukasiuk; Olli Gröhn; Jens P. Bankstahl; Alon Friedman; Eleonora Aronica; Jan A. Gorter; Teresa Ravizza; Sanjay M. Sisodiya; Mérab Kokaia; Heinz Beck,http://hdl.handle.net/11392/2356274,362,,,,27302363,,,,,,,False,,10.1016/s1474-4422(16)00112-5,,,,
https://openalex.org/W2283749407,10.1016/s1474-4422(15)00383-x,Brain imaging in the assessment for epilepsy surgery,,2016,epilepsy,neurology,True,,,The Lancet Neurology,the lancet neurology,False,openalex,John S. Duncan; Gavin P. Winston; Matthias J. Koepp; Sébastien Ourselin,https://www.ncbi.nlm.nih.gov/pmc/articles/6736670,358,,,,26925532,,,,,,,False,,10.1016/s1474-4422(15)00383-x,,,,
https://openalex.org/W2401782172,10.1002/glia.23006,Microglia–Neuron Communication in Epilepsy,"Epilepsy has remained a significant social concern and financial burden globally. Current therapeutic strategies are based primarily on neurocentric mechanisms that have not proven successful in at least a third of patients, raising the need for novel alternative and complementary approaches. Recent evidence implicates glial cells and neuroinflammation in the pathogenesis of epilepsy with the promise of targeting these cells to complement existing strategies. Specifically, microglial involvement, as a major inflammatory cell in the epileptic brain, has been poorly studied. In this review, we highlight microglial reaction to experimental seizures, discuss microglial control of neuronal activities, and propose the functions of microglia during acute epileptic phenotypes, delayed neurodegeneration, and aberrant neurogenesis. Future research that would help fill in the current gaps in our knowledge includes epilepsy-induced alterations in basic microglial functions, neuro-microglial interactions during chronic epilepsy, and microglial contribution to developmental seizures. Studying the role of microglia in epilepsy could inform therapies to better alleviate the disease. GLIA 2016;65:5-18.",2016,epilepsy,neurology,False,,,Glia,glia,False,openalex,Ukpong B. Eyo; Madhuvika Murugan; Long‐Jun Wu,,303,,,,27189853,,,,,,,False,,10.1002/glia.23006,,,,
https://openalex.org/W2300775334,10.1016/b978-0-12-802997-8.00016-5,Epilepsy and brain tumors,,2016,epilepsy,neurology,False,,,Handbook of clinical neurology,handbook of clinical neurology,False,openalex,Dario J. Englot; Edward F. Chang; Charles J. Vecht,,238,,,,26948360,,,,,,,False,,10.1016/b978-0-12-802997-8.00016-5,,,,
